"","PlayerCode","Name","Home State","RecruitingRank","Position","RecruitingGrade","YearRanked","TotalPoints","YearsPlayed","PointsPerYear"
"5806",1046218,"Nyiakki Height","GA",1800,"WR","74",2012,9,2,5
"5807",1046220,"Neal Gray","AL",8664,"DE","49",2012,0,1,0
"5808",1046226,"Darwin Rogers","IL",5769,"QB","49",2009,20,2,10
"5809",1046228,"Steffon Martin","IN",18791,"ILB","49",2012,0,2,0
"5810",1046236,"Alonzo Agwuenu","CA",18671,"WR","49",2012,15,2,8
"5811",1046238,"Salamo Fiso","CA",327,"OLB","79",2012,0,1,0
"5812",1046244,"D.J. Foster","AZ",207,"ATH","80",2012,300,2,150
"5813",1046245,"Kody Kohl","AZ",1746,"TE","74",2012,-1,1,-1
"5814",1046251,"Jaxon Hood","AZ",2138,"DT","72",2012,0,2,0
"5815",1046258,"William Parks","PA",1714,"S","74",2012,0,2,0
"5816",1046266,"Jamar Allah","AZ",881,"CB","77",2012,0,2,0
"5817",1046267,"Anthony Lopez","AZ",2230,"RB","72",2012,0,1,0
"5818",1046279,"Trey Griffey","FL",1034,"ATH","76",2012,27,1,27
"5819",1046283,"Cayman Bundage","OK",535,"OG","78",2012,0,2,0
"5820",1046288,"Clive Georges","FL",3419,"WR","49",2012,0,1,0
"5821",1046291,"Javelle Allen","TX",404,"QB","79",2012,13,1,13
"5822",1046292,"C.J. Dozier","CA",977,"OLB","77",2012,0,1,0
"5823",1046293,"Dwight Melvin","AZ",999,"DT","76",2012,0,1,0
"5824",1046294,"Kyle Kelley","CA",935,"DE","77",2012,0,1,0
"5825",1046295,"Fredi Knighten","AR",2152,"QB","72",2012,82,2,41
"5826",1046299,"Tres Houston","GA",7282,"WR","49",2010,3,1,3
"5827",1046300,"Charleston Girley","AR",13084,"S","49",2011,0,2,0
"5828",1046304,"Michael Gordon","MS",787,"RB","77",2012,168,2,84
"5829",1046307,"Rocky Hayes","AL",3656,"CB","49",2012,141,2,71
"5830",1046309,"Kendrick Daniels","TX",1678,"RB","74",2012,2,1,2
"5831",1046312,"Quanterio Heath","AR",2455,"OLB","70",2012,0,1,0
"5832",1046313,"Colton Jackson","AR",2997,"OG","49",2012,0,1,0
"5833",1046315,"Bryce Giddens","GA",3406,"OC","49",2012,0,2,0
"5834",1046319,"Dexter Blackmon","AL",1350,"DT","75",2010,0,2,0
"5835",1046326,"Darrius Rosser","AR",3017,"DT","49",2012,0,1,0
"5836",1046328,"John Gandy","TX",5878,"DT","49",2009,0,2,0
"5837",1046329,"Luke Ferguson","AR",1824,"K","74",2012,0,2,0
"5838",1046337,"Jared Collins","OK",1975,"CB","73",2012,0,1,0
"5839",1046339,"Defonta Lowe","AR",809,"ATH","77",2012,0,1,0
"5840",1046340,"A.J. Turner","AR",3015,"OLB","49",2012,0,1,0
"5841",1046343,"Keon Hatcher","OK",182,"WR","80",2012,96,2,48
"5842",1046348,"Eric Hawkins","TX",3172,"WR","49",2012,21,1,21
"5843",1046349,"Otha Peters","LA",394,"OLB","79",2012,0,2,0
"5844",1046351,"D'Arthur Cowan","MS",175,"WR","80",2012,34,2,17
"5845",1046354,"Cordale Boyd","TN",467,"OG","79",2012,0,1,0
"5846",1046359,"Jeremy Sprinkle","AR",858,"TE","77",2012,6,1,6
"5847",1046360,"Demetrius Dean","AR",209,"TE","80",2011,3,1,3
"5848",1046362,"Will Hines","TX",1409,"S","75",2012,0,2,0
"5849",1046365,"Jonathan Wallace","AL",996,"QB","76",2012,47,2,24
"5850",1046366,"Joshua Holsey","GA",90,"CB","81",2012,0,2,0
"5851",1046371,"T.J. Davis","FL",225,"CB","80",2012,0,1,0
"5852",1046373,"Cassanova McKinzy","AL",323,"OLB","79",2012,0,2,0
"5853",1046391,"Alex Kozan","CO",321,"OG","79",2012,0,1,0
"5854",1046394,"Robert Leff","AL",1333,"OT","75",2012,0,1,0
"5855",1046400,"Melvin Ray","FL",159,"WR","80",2008,16,1,16
"5856",1046403,"Tyler Nero","AL",419,"DT","79",2012,0,1,0
"5857",1046405,"Kyle Kamman","IN",11541,"QB","49",2012,-1,2,0
"5858",1046408,"Kyle Schmidt","IN",2393,"K","71",2012,-1,1,-1
"5859",1046409,"Chris Pauling","NC",1946,"S","73",2012,0,2,0
"5860",1046415,"Efe Scott-Emuakpor","MI",1623,"WR","74",2012,1,1,1
"5861",1046417,"Martez Hester","GA",3480,"S","49",2012,0,1,0
"5862",1046420,"Dae'Shaun Hurley","IL",3758,"ATH","49",2012,0,1,0
"5863",1046438,"Darnell Smith","IN",1354,"DT","75",2012,0,2,0
"5864",1046439,"Corey Coleman","TX",174,"ATH","80",2012,158,1,158
"5865",1046440,"Terrell Burt","TX",374,"CB","79",2012,0,2,0
"5866",1046441,"Kendall Ehrlich","TX",461,"OLB","79",2012,0,1,0
"5867",1046442,"Seth Russell","TX",736,"QB","78",2012,47,1,47
"5868",1046445,"Aiavion Edwards","TX",1063,"S","76",2012,0,1,0
"5869",1046447,"Terrence Singleton","TX",714,"ATH","78",2012,0,1,0
"5870",1046449,"Devin Chafin","TX",1696,"RB","74",2012,50,1,50
"5871",1046450,"Orion Stewart","TX",3455,"ATH","49",2012,0,1,0
"5872",1046453,"Patrick Levels","TX",3205,"CB","49",2012,0,1,0
"5873",1046456,"Eddie Lackey","CA",18489,"OLB","49",2012,4,2,2
"5874",1046459,"Kiante' Griffin","TX",409,"WR","79",2012,0,1,0
"5875",1046461,"Lynx Hawthorne","TX",994,"ATH","76",2012,-1,1,-1
"5876",1046464,"Javonte Magee","TX",204,"DT","80",2012,0,1,0
"5877",1046465,"Jamal Palmer","TX",907,"DE","77",2012,1,2,1
"5878",1046468,"Zorrell Ezell","TX",1105,"DT","76",2012,0,1,0
"5879",1046475,"Jack Fields","TX",1337,"RB","75",2012,26,2,13
"5880",1046477,"Christopher Santini","CA",1122,"S","76",2012,0,2,0
"5881",1046478,"Devan Demas","TX",1157,"RB","76",2012,17,1,17
"5882",1046479,"Sean Wale","CA",1798,"K","74",2012,0,1,0
"5883",1046481,"Andrew Pint","CO",1070,"ILB","76",2012,0,1,0
"5884",1046483,"Tyler Gray","CA",3188,"OLB","49",2011,0,2,0
"5885",1046488,"Ben Weaver","TX",393,"ILB","79",2012,0,1,0
"5886",1046496,"Demarcus Lawrence","SC",18839,"DE","49",2012,4,2,2
"5887",1046497,"Nick Patti","FL",2236,"QB","72",2012,2,1,2
"5888",1046502,"Sam McCaskill","OR",3207,"DE","49",2012,0,1,0
"5889",1046508,"David Dudeck","NJ",2567,"ATH","68",2012,63,2,32
"5890",1046516,"Bobby Wolford","FL",683,"OLB","78",2012,24,2,12
"5891",1046533,"Will Watson","FL",3774,"CB","49",2012,0,2,0
"5892",1046538,"James Knapke","IN",1119,"QB","76",2012,5,1,5
"5893",1046546,"Izaah Lunsford","OH",3459,"DT","49",2012,0,1,0
"5894",1046548,"Logan Dietz","PA",1062,"OT","76",2012,0,1,0
"5895",1046552,"David Kekuewa","HI",18641,"OC","49",2012,0,2,0
"5896",1046560,"Jermal Hosley","MI",1647,"WR","74",2011,5,1,5
"5897",1046564,"Matt Hadley","WA",1828,"S","74",2012,0,1,0
"5898",1046582,"Brad Wilcox","OK",665,"OT","77",2009,0,1,0
"5899",1046588,"Bronson Kaufusi","UT",185,"DE","80",2010,0,2,0
"5900",1046589,"Marques Johnson","CA",5826,"OG","49",2010,0,1,0
"5901",1046602,"Devin Campbell","OH",3875,"ATH","49",2012,288,2,144
"5902",1046603,"Brandon Berry","MI",1834,"S","74",2012,0,1,0
"5903",1046606,"Okezie Alozie","PA",2472,"S","70",2012,0,2,0
"5904",1046613,"Collin Michael","OH",1449,"QB","75",2012,0,1,0
"5905",1046618,"Marcus McGill","NY",1783,"WR","74",2012,0,1,0
"5906",1046625,"Waylon Fink","PA",3316,"TE","49",2012,3,1,3
"5907",1046626,"Mason Schreck","OH",2584,"QB","68",2012,19,1,19
"5908",1046629,"Beau Bachtelle","CA",18768,"DE","49",2012,1,2,1
"5909",1046633,"Dalen Jones","CA",1931,"WR","73",2012,0,1,0
"5910",1046634,"Ejiro Ederaine","CA",2940,"OLB","49",2011,0,2,0
"5911",1046635,"Marteze Waller","GA",3625,"RB","49",2012,137,2,69
"5912",1046637,"Brayden Sanchez","CA",10899,"WR","49",2012,0,1,0
"5913",1046638,"Shannon Edwards","CA",1771,"CB","74",2012,0,2,0
"5914",1046639,"Brandon Hughes","CA",2987,"OLB","49",2012,0,1,0
"5915",1046646,"Myles Carr","CA",1666,"QB","74",2012,0,1,0
"5916",1046656,"Garrett Swanson","CA",15674,"K","49",2012,0,2,0
"5917",1046663,"Maximo Espitia","OR",2645,"OLB","68",2012,0,1,0
"5918",1046668,"Damariay Drew","CA",3861,"S","49",2012,0,1,0
"5919",1046670,"Jeffrey Coprich","CA",2441,"RB","70",2012,19,1,19
"5920",1046671,"Jonah Hodges","CA",10209,"RB","49",2012,3,1,3
"5921",1046686,"Christian Okafor","TX",266,"OT","79",2012,0,1,0
"5922",1046687,"Freddie Tagaloa","CA",286,"OT","79",2012,0,2,0
"5923",1046688,"Michael Barton","CA",257,"OLB","79",2012,0,1,0
"5924",1046689,"Zach Kline","CA",32,"QB","82",2012,17,1,17
"5925",1046693,"James Grisom","CA",7914,"WR","49",2010,32,1,32
"5926",1046698,"Jerry Neuheisel","CA",2571,"QB","66",2011,3,1,3
"5927",1046705,"Kenneth Walker","CA",1213,"ATH","76",2012,27,1,27
"5928",1046706,"Kenny Orjioke","GA",956,"OLB","77",2012,2,2,1
"5929",1046709,"Ahmaad Harris","GA",3347,"WR","49",2012,0,1,0
"5930",1046711,"Randall Goforth","CA",326,"WR","79",2012,12,2,6
"5931",1046723,"Simon Goines","TX",514,"OT","78",2012,0,1,0
"5932",1046728,"Marcus Rios","CA",466,"CB","79",2012,0,1,0
"5933",1046730,"Ellis McCarthy","CA",43,"DT","82",2012,0,2,0
"5934",1046733,"Jacoby Glenn","AL",1195,"S","76",2012,0,2,0
"5935",1046734,"Mark Rucker","FL",4020,"OLB","49",2012,0,1,0
"5936",1046735,"Taylor Oldham","FL",1831,"WR","74",2012,0,1,0
"5937",1046739,"Dareen Owi","FL",2310,"WR","71",2012,0,1,0
"5938",1046740,"Brendin Straubel","FL",12151,"CB","49",2011,0,1,0
"5939",1046741,"Nicco Whigham","FL",2164,"S","72",2012,0,1,0
"5940",1046746,"Caleb Houston","TN",2460,"K","70",2012,-1,1,-1
"5941",1046748,"Domenic Spencer","TX",2308,"OLB","71",2012,0,2,0
"5942",1046749,"Maurice Russell","FL",1083,"ILB","76",2012,0,1,0
"5943",1046759,"Drico Johnson","FL",1088,"WR","76",2012,0,1,0
"5944",1046760,"Breshad Perriman","GA",2249,"WR","70",2011,150,2,75
"5945",1046764,"Luke Adams","FL",1058,"DE","76",2012,0,1,0
"5946",1046767,"Ron Coluzzi","IL",2047,"K","73",2012,0,1,0
"5947",1046775,"Kavon Frazier","MI",2121,"S","72",2012,0,2,0
"5948",1046779,"Jabari Dean","MI",1590,"DT","74",2012,0,2,0
"5949",1046780,"Louis Palmer","MI",3773,"DE","49",2012,0,2,0
"5950",1046782,"Nathan Ricketts","MI",2677,"ILB","67",2012,0,1,0
"5951",1046783,"Saylor Lavallii","MI",1526,"RB","74",2012,288,2,144
"5952",1046789,"Anthony Rice","IN",2635,"WR","68",2012,5,1,5
"5953",1046790,"Defarrel Davis","MI",15087,"WR","49",2011,55,2,28
"5954",1046793,"Winslow Chapman","MI",1887,"CB","73",2012,0,1,0
"5955",1046794,"Lance Sanders","IL",1349,"DE","75",2012,0,1,0
"5956",1046796,"Kelby Latta","MI",983,"OG","77",2012,0,1,0
"5957",1046797,"Bennie Coney","FL",458,"QB","79",2012,2,1,2
"5958",1046799,"Leviticus Payne","MI",1562,"CB","74",2012,0,2,0
"5959",1046805,"Deionte Buckley","IN",1368,"RB","75",2012,3,1,3
"5960",1046808,"Marcus Foster","OH",349,"S","79",2012,0,1,0
"5961",1046820,"Deyshawn Bond","IN",1766,"OG","74",2012,0,1,0
"5962",1046822,"Ryan Leahy","OH",1344,"DT","75",2012,0,1,0
"5963",1046827,"Shakim Alonzo","PA",1016,"WR","76",2012,12,1,12
"5964",1046829,"Josh Posley","IN",1343,"DE","75",2012,0,2,0
"5965",1046830,"Travis Blanks","FL",15,"S","84",2012,0,2,0
"5966",1046833,"Zac Brooks","AR",300,"WR","79",2012,55,2,28
"5967",1046834,"T.J. Burrell","SC",547,"OLB","78",2012,0,1,0
"5968",1046836,"D.J. Reader","NC",830,"OG","77",2012,0,2,0
"5969",1046837,"Germone Hopper","NC",85,"WR","81",2012,35,1,35
"5970",1046844,"Jay Jay McCullough","SC",518,"ATH","78",2012,5,1,5
"5971",1046845,"Bradley Pinion","NC",387,"K","79",2012,0,2,0
"5972",1046852,"Tommey Morris","TX",1027,"ATH","76",2011,33,1,33
"5973",1046853,"Nick Januska","CA",3521,"OLB","49",2012,0,2,0
"5974",1046854,"Joe Hansley","CO",3644,"ATH","49",2012,175,2,88
"5975",1046857,"Bryan Ohene","TX",3596,"OLB","49",2012,0,1,0
"5976",1046871,"Craig Leonard","CO",10517,"QB","49",2011,0,1,0
"5977",1046882,"Eli Edwards","CA",14785,"DE","49",2011,0,2,0
"5978",1046884,"Isaac Archuleta","CO",7342,"QB","49",2011,0,1,0
"5979",1046887,"Marques Mosley","CA",1440,"S","75",2012,123,2,62
"5980",1046907,"Josh Tupou","CA",3353,"DT","49",2012,0,2,0
"5981",1046913,"Jeromy Irwin","TX",700,"OG","78",2012,0,1,0
"5982",1046914,"Sean Irwin","TX",1433,"TE","75",2012,0,1,0
"5983",1046918,"De'Jon Wilson","DC",1472,"DE","75",2012,0,1,0
"5984",1046920,"Samson Kafovalu","CA",1634,"DT","74",2012,0,2,0
"5985",1046923,"Casey Cochran","CT",536,"QB","78",2012,87,1,87
"5986",1046941,"Omaine Stephens","NJ",3691,"ILB","49",2012,0,1,0
"5987",1046942,"Jon Hicks","PA",686,"ILB","78",2012,0,1,0
"5988",1046945,"Jhavon Williams","FL",2186,"CB","72",2012,0,1,0
"5989",1046949,"Richard Levy","NJ",3488,"OT","49",2012,0,1,0
"5990",1046953,"John Green","FL",1660,"WR","74",2012,6,1,6
"5991",1046955,"Mikal Myers","NY",857,"DT","77",2012,0,1,0
"5992",1046962,"Michael Westray","MD",2340,"S","71",2012,0,1,0
"5993",1046964,"Jela Duncan","NC",780,"RB","77",2012,182,2,91
"5994",1046965,"Corbin McCarthy","CA",2064,"S","73",2012,0,2,0
"5995",1046967,"Shaquille Powell","NV",1099,"RB","76",2012,81,2,41
"5996",1046972,"Dwayne Norman","FL",1081,"S","76",2012,0,2,0
"5997",1046973,"Keilin Rayner","NC",765,"OLB","77",2012,0,1,0
"5998",1046981,"Anthony Nash","PA",1819,"WR","74",2012,3,1,3
"5999",1046988,"Carlos Wray","NC",866,"DE","77",2012,0,2,0
"6000",1046996,"Gabe Woullard","CA",18826,"OLB","49",2012,0,2,0
"6001",1047001,"Dayon Pratt","DC",1527,"ATH","74",2012,0,1,0
"6002",1047008,"Jabril Solomon","SC",542,"ATH","78",2012,45,1,45
"6003",1047009,"Chris Cacciola","MA",5776,"OLB","49",2011,0,1,0
"6004",1047019,"Mitchell Dawkins","FL",2421,"WR","70",2012,6,1,6
"6005",1047021,"Ike Spearman","IN",2643,"OLB","68",2012,0,2,0
"6006",1047022,"Juwan Lewis","MI",1602,"RB","74",2012,0,1,0
"6007",1047023,"Mycal Swaim","CA",18752,"S","49",2012,0,2,0
"6008",1047026,"Amos Houston","MI",1497,"ATH","75",2012,1,1,1
"6009",1047027,"Dustin Creel","PA",3858,"WR","49",2012,103,2,52
"6010",1047030,"Anthony Zappone","OH",1973,"ILB","73",2012,0,1,0
"6011",1047031,"Hunter Matt","MI",2415,"ILB","70",2012,2,2,1
"6012",1047033,"Christian Menet","PA",1483,"TE","75",2012,6,1,6
"6013",1047036,"Jake Hurcombe","IL",2533,"OG","69",2012,0,1,0
"6014",1047038,"Pat O'Connor","IL",3389,"DE","49",2012,0,2,0
"6015",1047047,"Cole Gardner","IL",3355,"TE","49",2012,9,1,9
"6016",1047051,"Tony Thomas","IN",18379,"DE","49",2012,0,1,0
"6017",1047059,"Cre'von LeBlanc","FL",755,"ATH","78",2012,52,2,26
"6018",1047064,"Robert Lohnes","FL",4736,"ATH","49",2011,33,2,17
"6019",1047065,"Jeremy McKnight","TX",2762,"S","66",2010,0,2,0
"6020",1047071,"Freedom Whitfield","FL",3411,"OLB","49",2012,0,2,0
"6021",1047081,"Trevon Coley","FL",1540,"DE","74",2012,0,2,0
"6022",1047090,"Isaac Edwards","FL",841,"DT","77",2012,0,1,0
"6023",1047092,"Josh Orsino","FL",2906,"WR","49",2012,0,1,0
"6024",1047100,"Jenson Stoshak","FL",18424,"WR","49",2012,60,2,30
"6025",1047101,"Shalom Ogbonda","TX",1446,"DE","75",2012,0,1,0
"6026",1047104,"Brandin Bryant","NE",18486,"DE","49",2012,0,2,0
"6027",1047105,"Akil Dan-Fodio","GA",1337,"ATH","75",2011,10,2,5
"6028",1047113,"Deonte Wilson","FL",2984,"CB","49",2012,0,1,0
"6029",1047114,"Jeremiah McKinnon","FL",2143,"CB","72",2012,0,2,0
"6030",1047116,"Lamarq Caldwell","FL",2199,"RB","72",2012,70,2,35
"6031",1047118,"Darrian Dyson","LA",3761,"DT","49",2012,0,2,0
"6032",1047122,"Michael Wakefield","GA",1187,"DE","76",2012,0,2,0
"6033",1047130,"De'Andre Jasper","FL",927,"WR","77",2012,121,2,61
"6034",1047131,"Raymond Jackson","LA",3646,"OLB","49",2012,0,1,0
"6035",1047132,"Fadol Brown","SC",3310,"DE","49",2012,0,1,0
"6036",1047134,"Dieugot Joseph","FL",3451,"DE","49",2012,0,1,0
"6037",1047135,"Leonard Washington","LA",2140,"DT","72",2012,0,1,0
"6038",1047136,"Chris Ayers","FL",2268,"K","72",2012,0,1,0
"6039",1047142,"Reggie Northrup","FL",288,"OLB","79",2012,0,2,0
"6040",1047143,"Ronald Darby","MD",38,"CB","82",2012,0,2,0
"6041",1047145,"Ukeme Eligwe","GA",120,"ILB","80",2012,0,1,0
"6042",1047146,"Roberto Aguayo","FL",704,"K","78",2012,0,1,0
"6043",1047147,"Chris Casher","AL",23,"DE","83",2012,0,2,0
"6044",1047148,"P.J. Williams","FL",137,"S","80",2012,0,2,0
"6045",1047150,"Colin Blake","TX",643,"CB","78",2012,0,1,0
"6046",1047153,"Cason Beatty","NC",1445,"K","75",2012,0,2,0
"6047",1047155,"Will Burnham","FL",13675,"QB","49",2011,0,1,0
"6048",1047159,"Jameis Winston","AL",14,"QB","84",2012,335,1,335
"6049",1047167,"Eddie Goldman","DC",10,"DT","85",2012,0,2,0
"6050",1047168,"Christo Kourtzidis","CA",636,"TE","78",2012,1,1,1
"6051",1047171,"Justin Shanks","AL",118,"DT","80",2012,0,1,0
"6052",1047172,"Antonio Morrison","IL",398,"OLB","79",2012,0,2,0
"6053",1047173,"Latroy Pittman","FL",163,"WR","80",2012,1,2,1
"6054",1047174,"Austin Hardin","GA",377,"K","79",2012,0,1,0
"6055",1047175,"Skyler Mornhinweg","PA",230,"QB","80",2012,21,1,21
"6056",1047177,"Kent Taylor","FL",151,"TE","80",2012,6,1,6
"6057",1047178,"Marcus Maye","FL",154,"S","80",2012,0,1,0
"6058",1047181,"Brian Poole","FL",86,"CB","81",2012,0,2,0
"6059",1047183,"Jeremi Powell","FL",275,"OLB","79",2012,0,1,0
"6060",1047186,"David Campbell","FL",6983,"QB","49",2009,0,1,0
"6061",1047187,"Mark Herndon","FL",11361,"RB","49",2012,3,1,3
"6062",1047201,"Raphael Andrades","FL",1380,"WR","75",2012,0,1,0
"6063",1047203,"Jonathan Bullard","NC",37,"DE","82",2012,0,2,0
"6064",1047206,"Alex McCalister","NC",338,"DE","79",2012,0,1,0
"6065",1047217,"Lynn Griffin","FL",2285,"ATH","71",2012,40,1,40
"6066",1047220,"Dennis Andrews","FL",666,"ATH","78",2012,39,1,39
"6067",1047231,"Beau Hankins","AL",1901,"ILB","73",2012,0,1,0
"6068",1047236,"Anthony Autry","GA",919,"WR","77",2012,16,1,16
"6069",1047237,"Micheal Summers","GA",1047,"ATH","76",2012,19,1,19
"6070",1047241,"Patrick Gamble","GA",567,"DT","78",2012,0,1,0
"6071",1047242,"Francis Kallon","GA",212,"DE","80",2012,0,1,0
"6072",1047248,"Josh Harvey-Clemons","GA",17,"OLB","83",2012,0,2,0
"6073",1047250,"Todd Gurley","NC",213,"ATH","80",2012,527,2,264
"6074",1047251,"Collin Barber","GA",942,"K","77",2012,-2,2,-1
"6075",1047259,"Quayvon Hicks","GA",630,"ATH","78",2012,16,1,16
"6076",1047264,"John Theus","FL",28,"OT","83",2012,0,2,0
"6077",1047266,"Preston Mobley","GA",3001,"OG","49",2012,0,1,0
"6078",1047267,"Mark Beard","AL",9569,"OT","49",2010,0,1,0
"6079",1047268,"Blake Tibbs","GA",602,"WR","78",2012,1,1,1
"6080",1047273,"Josh Dawson","GA",431,"DE","79",2012,0,2,0
"6081",1047278,"Ne'Quan Phillips","FL",1308,"CB","75",2012,4,2,2
"6082",1047280,"Marrell Jackson","FL",3502,"S","49",2012,0,2,0
"6083",1047281,"Steven Lakalaka","HI",1329,"RB","75",2012,72,1,72
"6084",1047284,"Benetton Fonua","HI",3298,"OLB","49",2012,0,2,0
"6085",1047286,"Jerrol Garcia-Williams","NV",17972,"ATH","49",2012,0,2,0
"6086",1047310,"Adrian McDonald","OK",2718,"ATH","67",2012,0,2,0
"6087",1047314,"Trevon Stewart","LA",1229,"ATH","75",2012,3,2,2
"6088",1047319,"Deontay Greenberry","CA",110,"WR","80",2012,251,2,126
"6089",1047322,"Luke Stice","TX",3524,"OLB","49",2012,0,2,0
"6090",1047323,"Steven Aikens","TX",2430,"OLB","70",2012,0,1,0
"6091",1047338,"Larry McDuffey","TX",1243,"RB","75",2012,79,2,40
"6092",1047343,"Xavier Maxwell","TX",9551,"WR","49",2010,88,2,44
"6093",1047344,"Cameron Malveaux","TX",2977,"DE","49",2012,0,2,0
"6094",1047345,"Tomme Mark","TX",1148,"DT","76",2012,0,2,0
"6095",1047359,"Eric Lemke","WA",1141,"TE","76",2012,0,1,0
"6096",1047362,"Jayshawn Jordan","WA",1864,"CB","73",2012,8,2,4
"6097",1047371,"Dallas Sandberg","AZ",2471,"OT","69",2010,0,2,0
"6098",1047375,"Calvin White","WA",2148,"DT","72",2012,0,1,0
"6099",1047378,"James Baker","FL",18708,"RB","49",2012,173,2,87
"6100",1047379,"Nick Von Rotz","CA",18727,"OT","49",2012,0,1,0
"6101",1047386,"Matthew Neal","IN",3800,"DT","49",2012,0,1,0
"6102",1047389,"B.J. Bello","IL",3598,"S","49",2012,0,1,0
"6103",1047391,"Ryan Frain","IN",2373,"K","71",2012,0,1,0
"6104",1047393,"Jeremey Whitlow","OH",1754,"WR","74",2011,0,1,0
"6105",1047394,"V'Angelo Bentley","OH",3047,"CB","49",2012,169,2,85
"6106",1047396,"Dami Ayoola","FL",662,"RB","78",2012,19,1,19
"6107",1047400,"Taylor Barton","FL",1593,"S","74",2012,0,1,0
"6108",1047406,"Mason Monheim","OH",1889,"ILB","73",2012,0,2,0
"6109",1047407,"Zach Hirth","MO",2049,"LS","73",2012,0,1,0
"6110",1047411,"Justin Hardee","OH",856,"S","77",2012,22,2,11
"6111",1047414,"Teko Powell","FL",1342,"DT","75",2012,0,2,0
"6112",1047416,"Ricky Jones","FL",1153,"WR","76",2012,2,1,2
"6113",1047417,"Tregg Waters","AZ",10490,"WR","49",2010,0,1,0
"6114",1047420,"Cameron Coffman","MO",613,"QB","78",2011,143,2,72
"6115",1047426,"Dawson Fletcher","OH",2120,"S","72",2012,0,2,0
"6116",1047433,"Erich Toth","IN",2443,"K","68",2011,0,2,0
"6117",1047437,"David Cooper","GA",18533,"ILB","49",2012,0,2,0
"6118",1047442,"Shawn Heffern","IN",1423,"DE","75",2012,0,1,0
"6119",1047447,"Dan Feeney","IL",846,"OG","77",2012,0,1,0
"6120",1047448,"Alex Todd","OH",1782,"OG","74",2012,0,2,0
"6121",1047449,"Nate Sudfeld","CA",192,"QB","80",2012,205,2,103
"6122",1047453,"Jason Spriggs","IN",1364,"OT","75",2012,0,2,0
"6123",1047456,"Caleb Cornett","IN",2459,"WR","70",2012,0,1,0
"6124",1047458,"Anthony Corsaro","IN",13177,"TE","49",2012,0,1,0
"6125",1047462,"Ralphael Green","TX",2292,"OT","71",2012,0,1,0
"6126",1047463,"Cole Netten","IA",1791,"K","74",2012,0,1,0
"6127",1047465,"Dondre Daley","FL",1453,"WR","75",2012,10,1,10
"6128",1047466,"Grant Rohach","CA",1028,"QB","76",2012,74,1,74
"6129",1047471,"Luke Knott","MO",2559,"QB","68",2012,0,1,0
"6130",1047472,"T.J. Mutcherson","FL",3543,"ATH","49",2012,0,1,0
"6131",1047476,"Drake Ferch","IA",13873,"S","49",2010,0,1,0
"6132",1047478,"P.J. Harris","FL",836,"WR","77",2012,4,1,4
"6133",1047484,"Cory Morrissey","IA",18608,"DE","49",2012,0,2,0
"6134",1047491,"Jacob Dunning","TX",2972,"OT","49",2012,0,1,0
"6135",1047492,"Cliff Stokes","FL",18726,"CB","49",2012,0,2,0
"6136",1047493,"Daniel Burton","OK",633,"OT","78",2012,0,1,0
"6137",1047495,"Quan West","TX",868,"WR","77",2012,0,1,0
"6138",1047499,"Mitchell Meyers","TX",1039,"DE","76",2012,0,1,0
"6139",1047504,"Anthony Gair","TX",1161,"S","76",2012,0,1,0
"6140",1047506,"C.J. Beathard","TN",465,"QB","79",2012,21,1,21
"6141",1047508,"Ruben Lile","MI",821,"ATH","77",2012,0,1,0
"6142",1047511,"Maurice Fleming","IL",295,"ATH","79",2012,0,1,0
"6143",1047515,"Nate Meier","IA",3245,"ILB","49",2012,0,2,0
"6144",1047517,"Greg Garmon","PA",223,"ATH","80",2012,35,1,35
"6145",1047518,"George Kittle","OK",2539,"WR","69",2012,9,1,9
"6146",1047525,"Sean Draper","OH",852,"CB","77",2012,0,2,0
"6147",1047537,"Connor Kornbrath","WV",1765,"K","74",2012,0,2,0
"6148",1047549,"Morgan Burns","KS",2345,"ATH","69",2011,13,2,7
"6149",1047560,"Will Davis","TX",2227,"ILB","72",2012,0,1,0
"6150",1047563,"Colborn Couchman","KS",17450,"FB","49",2012,0,1,0
"6151",1047572,"Deante Burton","KS",1455,"WR","75",2012,0,1,0
"6152",1047576,"Travis Britz","MO",779,"DT","77",2012,2,2,1
"6153",1047577,"Demonte Hood","TX",1528,"DT","74",2012,0,1,0
"6154",1047578,"Chaquil Reed","KS",7232,"DE","49",2010,0,2,0
"6155",1047587,"Greg Allen","TX",1427,"S","75",2012,0,1,0
"6156",1047588,"Tevin Shaw","NJ",2027,"RB","73",2012,0,1,0
"6157",1047589,"Schyler Miles","FL",559,"ILB","78",2012,6,2,3
"6158",1047590,"Taylor Cox","WA",5531,"RB","49",2009,107,2,54
"6159",1047597,"Courtney Arnick","TX",3799,"OLB","49",2012,0,1,0
"6160",1047613,"Keon Stowers","SC",10304,"DT","49",2010,0,2,0
"6161",1047615,"Colin Reardon","OH",2226,"QB","72",2012,145,1,145
"6162",1047617,"Brice Fackler","OH",2750,"OLB","66",2012,3,1,3
"6163",1047618,"Kerrick Rhone","TX",3542,"CB","49",2012,0,1,0
"6164",1047620,"Anthony Melchiori","OH",2263,"K","72",2012,4,2,2
"6165",1047623,"Keenan Stalls","FL",3402,"S","49",2012,0,2,0
"6166",1047625,"Ernest Calhoun","OH",7472,"CB","49",2012,113,1,113
"6167",1047628,"Jordan Italiano","OH",2283,"S","71",2012,0,2,0
