"Name","Hometown","Position","Stars","Grade","School"
"Dembry DannyVideo | Scouts Report","Ahoskie, NCHertford County High School","QB","","NR","List"
"Nick SalvensonVideo | Scouts Report","Hyrum, UTMountain Crest High School","RB","","NR","List"
"Carl BrooksVideo | Scouts Report","Wendell, NCEast Wake High School","CB","","NR","List"
"Cameron FranklinVideo | Scouts Report","Charlotte, NCMyers Park High School","TE","","NR","List"
"Nick TannerVideo | Scouts Report","Calhoun, KYMcLean County High School","QB","","NR","List"
"Austin RatzlaffVideo | Scouts Report","Halstead, KSHalstead High School","QB","","NR","List"
"Rodrick JeffersonVideo | Scouts Report","Sardis, MSNorth Panola High School","TE","","NR","List"
"Jerry HarrisVideo | Scouts Report","Detroit, MIKettering High School","WR","","NR","List"
"Joseph MigliacciVideo | Scouts Report","Lynn, MASaint Mary's High School","RB","","NR","List"
"Alex RieckVideo | Scouts Report","Caro, MICaro High School","WR","","NR","List"
"Antius BakerVideo | Scouts Report","Hammond, INBishop Noll Institute","DT","","NR","List"
"Cory HallVideo | Scouts Report","Chattanooga, TNBrainerd High School","DE","","NR","Signed"
"Richard GriffinVideo | Scouts Report","Saint Louis, MONormandy Senior High School","OT","","NR","List"
"Josh McCormickVideo | Scouts Report","West Lafayette, OHRidgewood High School","RB","","NR","List"
"Jimmy PacificoVideo | Scouts Report","Vandalia, OHButler Senior High School","FB","","NR","List"
"Szymon CzerniakVideo | Scouts Report","Houston, TXStratford High School","DE","","NR","Signed"
"Anthony TerriocoVideo | Scouts Report","Madison, OHMadison High School","OG","","NR","List"
"Jacob HaberlyVideo | Scouts Report","Albany, ORWest Albany High School","QB","","NR","List"
"Sam SheltonVideo | Scouts Report","Charlotte, TNCreek Wood High School","WR","","NR","List"
"Branden RobinsonVideo | Scouts Report","Miami, FLArchbishop Carroll High School","CB","","NR","List"
"Brandon CarterVideo | Scouts Report","Chicago, ILLane Tech High School","OLB","","NR","List"
"Brendan BrackettVideo | Scouts Report","Jewett City, CTGriswold High School","OG","","NR","List"
"John MooreVideo | Scouts Report","Tallahassee, FLLawton-Chiles High School","WR","","NR","List"
"Jonathan DunlapVideo | Scouts Report","Smithville, MSSmithville High School","WR","","NR","List"
"Kris CavittVideo | Scouts Report","Arlington, TXSummit High School","DT","","NR","Signed"
"Rob ThwaitesVideo | Scouts Report","Oviedo, FLOviedo High School","TE","","NR","List"
"Carl KendrickVideo | Scouts Report","Jacksonville, FLRobert E. Lee Senior High School","QB","","NR","List"
"Conner RehageVideo | Scouts Report","Goleta, CADos Pueblos High School","QB","","NR","List"
"Arhmand PageVideo | Scouts Report","Monroe, LASterlington High School","WR","","NR","List"
"Chris DanielsVideo | Scouts Report","San Diego, CASerra High School","RB","","NR","Committed"
"Jason TriplettVideo | Scouts Report","Anthony, NMGadsden High School","OG","","NR","List"
"Greg LewisVideo | Scouts Report","Hazel Park, MIHazel Park High School","CB","","NR","List"
"Leo UlmanVideo | Scouts Report","San Diego, CAPatrick Henry High School","QB","","NR","List"
"Tyson PencerVideo | Scouts Report","Delta, B.C., CANSands Jr. Secondary","DE","","NR","Signed"
"William YancyVideo | Scouts Report","Glendale, AZIronwood High School","DE","","NR","Signed"
"A. J. AchterVideo | Scouts Report","Oregon, OHClay High School","CB","","NR","List"
"Jeff DebigareVideo | Scouts Report","Wood River Junc., RIChariho Regional High School","OT","","NR","List"
"Ryder BohlanderVideo | Scouts Report","Katonah, NYJohn Jay High School","FB","","NR","List"
"Gil RobertsVideo | Scouts Report","Oklahoma City, OKMillwood High School","WR","","NR","List"
"Rudy ScottVideo | Scouts Report","Columbia, SCDreher High School","RB","","NR","List"
"Stewart FitzgeraldVideo | Scouts Report","Charleston, SCBurke High School","OG","","NR","List"
"Kenneth HallVideo | Scouts Report","King William, VAKing William High School","OT","","NR","List"
"Colin McGarryVideo | Scouts Report","Stillwater, MNStillwater High School","TE","","NR","Signed"
"Jeff RobertsVideo | Scouts Report","Pocatello, IDPocatello High School","RB","","NR","List"
"Dennis OlstedtVideo | Scouts Report","Seaside, ORSeaside High School","RB","","NR","List"
"Rishard MatthewsVideo | Scouts Report","Santa Ana, CASaddleback High School","WR","","NR","Signed"
"Robert todd SpaldingVideo | Scouts Report","Lebanon, KYMarion County High School","TE","","NR","List"
"Matt IrvineVideo | Scouts Report","Flinton, PAGlendale High School","OC","","NR","List"
"Alfred HawthorneVideo | Scouts Report","Mobile, ALMobile Christian High School","RB","","NR","List"
"Josh CulbersonVideo | Scouts Report","Sylacauga, ALSylacauga High School","TE","","NR","List"
"Marcus FloresVideo | Scouts Report","La Mesa, CAGrossmont High School","K","","NR","List"
"Ryan DavisonVideo | Scouts Report","Garner, IAGarner-Hayfield High School","FB","","NR","List"
"Andrew CarterVideo | Scouts Report","Fort Walton Beach, FLFort Walton Beach High School","RB","","NR","List"
"Andre PendergrassVideo | Scouts Report","Springfield, ILSacred Heart-Griffin High School","RB","","NR","List"
"Kyle BruecknerVideo | Scouts Report","Willimantic, CTWindham High School","CB","","NR","List"
"Josh GibsonVideo | Scouts Report","Mattapoisett, MAOld Rochester Regional High School","TE","","NR","List"
"James MillsVideo | Scouts Report","Bellmore, NYJohn F. Kennedy High School","RB","","NR","List"
"Franklin FulmoreVideo | Scouts Report","Kingstree, SCKingstree Senior High School","OT","","NR","List"
"Linzy HarrisVideo | Scouts Report","Hollywood, FLSouth Broward High School","WR","","NR","Signed"
"Jeff FischerVideo | Scouts Report","Lakewood, CALakewood High School","QB","","NR","List"
"Matt KerryVideo | Scouts Report","Dearborn, MIDivine Child High School","OT","","NR","List"
"Justin FrazierVideo | Scouts Report","Melbourne, FL","TE(POST)","","NR","List"
"Brad ElkinVideo | Scouts Report","Tacoma, WA","K(POST)","","NR","Signed"
"Joe PerezVideo | Scouts Report","Natalia, TXNatalia High School","OG","","NR","List"
"Elyias AmayaVideo | Scouts Report","Boron, CABoron High School","WR","","NR","List"
"Joe FladingVideo | Scouts Report","Cincinnati, OHAnderson High School","OT","","NR","Signed"
"Vincent JonesVideo | Scouts Report","Inkster, MIInkster High School","RB","","NR","List"
"Tahree McQueenVideo | Scouts Report","Paterson, NJEastside High School","ATH","","NR","Signed"
"Tyler HardcastleVideo | Scouts Report","Zanesville, OHZanesville High School","QB","","NR","List"
"Walker KobelonVideo | Scouts Report","Austin, TXAustin High School","QB","","NR","List"
"Robert WaltherVideo | Scouts Report","Ashburn, VAStone Bridge High School","FB","","NR","List"
"Trey AustinVideo | Scouts Report","Pine Bluff, ARWatson Chapel High School","RB","","NR","List"
"Joey GrantVideo | Scouts Report","Wareham, MAWareham High School","RB","","NR","List"
"Clinton LeafVideo | Scouts Report","Yakima, WAEisenhower High School","OG","","NR","List"
"Kevin DanielsVideo | Scouts Report","Lovejoy, GALovejoy High School","CB","","NR","List"
"Marty CarrVideo | Scouts Report","Orlando, FLDr. Phillips High School","CB","","NR","List"
"Fonomanu SekonaVideo | Scouts Report","Lawndale, CALeuzinger High School","DT","","NR","Signed"
"Jordan WiseVideo | Scouts Report","Fort Wayne, INHomestead High School","S","","NR","List"
"Josh JacksonVideo | Scouts Report","Dallas, ORDallas High School","DT","","NR","List"
"Chris DwyerVideo | Scouts Report","Lynn, MASaint Mary's High School","QB","","NR","List"
"Shane VirgesVideo | Scouts Report","Houston, MSHouston High School","ILB","","NR","List"
"Kendale MayberryVideo | Scouts Report","Itasca, TXItasca High School","WR","","NR","List"
"Dustin RogersVideo | Scouts Report","Viroqua, WIViroqua High School","TE","","NR","List"
"Mike KnitowskiVideo | Scouts Report","Manville, NJManville High School","QB","","NR","List"
"Kyle MansonVideo | Scouts Report","Battle Ground, WABattle Ground High School","OG","","NR","List"
"Damion SmithVideo | Scouts Report","Rosepine, LARosepine High School","RB","","NR","List"
"Mark GutierrezVideo | Scouts Report","El Monte, CAMountain View High School","WR","","NR","List"
"Steven BobackVideo | Scouts Report","Fort Myers, FLBishop Verot High School","FB","","NR","List"
"Tamawi McGeeVideo | Scouts Report","Steubenville, OHSteubenville High School","RB","","NR","Signed"
"Curenski GilleylenVideo | Scouts Report","Leander, TXLeander High School","WR","","NR","Signed"
"Eric BoydVideo | Scouts Report","Selden, NYNewfield High School","OG","","NR","List"
"Eric WilliamsVideo | Scouts Report","Tulsa, OKTulsa Union High School","CB","","NR","List"
"Matt ElrodVideo | Scouts Report","Nashville, TNDavid Lipscomb High School","RB","","NR","List"
"Josh LayVideo | Scouts Report","Hamilton, OHHamilton High School","WR","","NR","List"
"Joe WeatherfordVideo | Scouts Report","Land O'Lakes, FLLand O. Lakes High School","QB","","NR","Signed"
"Ryan CoreyVideo | Scouts Report","Rutland, VTRutland Senior High School","RB","","NR","List"
"Jesse DavisVideo | Scouts Report","Naples, FLSaint John Neumann High School","RB","","NR","List"
"James MilesVideo | Scouts Report","Greer, SCBlue Ridge High School","OT","","NR","List"
"Tyler SundervilleVideo | Scouts Report","Tonawanda, NYKenmore East High","TE","","NR","List"
"Emory NesbitVideo | Scouts Report","Savannah, GASavannah Christian Prep School","RB","","NR","List"
"Ian ReevesVideo | Scouts Report","Ferndale, MIFerndale High School","FB","","NR","Signed"
"Solomon RichbergVideo | Scouts Report","Jamaica, NYAugust Martin High School","DT(LQ)","","NR","Signed"
"Chet HartleyVideo | Scouts Report","El Dorado, KSButler County Community College","OG(JC)","","NR","Signed"
"Jonathan JackVideo | Scouts Report","Chicago Heights, ILMarian Catholic High School","OG","","NR","Signed"
"Brandon SloweyVideo | Scouts Report","Attleboro, MAAttleboro High School","OT","","NR","List"
"Nick GilbertVideo | Scouts Report","Nedrow, NYOnondaga Central School","OG","","NR","List"
"Jacob SchultzVideo | Scouts Report","Hope Mills, NCSouth View High School","OC","","NR","List"
"Stacey LakeVideo | Scouts Report","Charleston, MSCharleston High School","QB","","NR","List"
"Jonathan WellsVideo | Scouts Report","Youngstown, OHLiberty High School","CB","","NR","Signed"
"Matt RuffVideo | Scouts Report","Charlotte, NCProvidence Senior High","DT","","NR","List"
"Anthony OlivaVideo | Scouts Report","Redding, CAEnterprise High School","RB","","NR","List"
"Roosevelt ThomasVideo | Scouts Report","Slidell, LANorthshore High School","WR","","NR","List"
"Mike HelmsVideo | Scouts Report","Largo, FLLargo High School","QB","","NR","List"
"Joey BasilVideo | Scouts Report","Alexandria, PAJuniata Valley High School","RB","","NR","List"
"Danny WvuVideo | Scouts Report","Portland, ORParkrose High School","OG","","NR","List"
"Brandon MezistranoVideo | Scouts Report","Bellevue, WANewport High School","RB","","NR","List"
"Trevor HughesVideo | Scouts Report","Folsom, CAFolsom High School","WR","","NR","List"
"Conner GlynnVideo | Scouts Report","Saint Paul, MNSaint Thomas Academy","OT","","NR","List"
"Lamarcus JonesVideo | Scouts Report","Prentiss, MSPrentiss High School","OC","","NR","List"
"Kenny EstesVideo | Scouts Report","Waimea, HIWaimea High School","CB(LQ)","","NR","Signed"
"B. J. McDonteyVideo | Scouts Report","Pine Bluff, ARPine Bluff High School","QB","","NR","List"
"Andrew MoscaVideo | Scouts Report","Warwick, RIBishop Hendricken High School","TE","","NR","List"
"Derrick HallmanVideo | Scouts Report","Fort Pierce, FLFort Pierce Central High School","S","","NR","Signed"
"Timothy ButlerVideo | Scouts Report","Lanham, MDDuval High School","WR","","NR","List"
"Justin MillerVideo | Scouts Report","Paris, TXNorth Lamar High School","CB","","NR","List"
"Kanteh KamandaVideo | Scouts Report","South Bend, INSaint Joseph High School","RB","","NR","List"
"Lee ReedVideo | Scouts Report","Bedford, OHBedford High School","RB","","NR","List"
"Pierre FilsVideo | Scouts Report","Ramsey, NJDon Bosco High School","OLB","","NR","List"
"Jhermel KnightVideo | Scouts Report","Fort Myers, FLDunbar High School","RB","","NR","List"
"Gerard SimmonsVideo | Scouts Report","Cleveland, TXCleveland High School","ILB","","NR","List"
"Jared LawVideo | Scouts Report","Hurley, MSEast Central High School","QB","","NR","List"
"Drew MillerVideo | Scouts Report","Tulsa, OKBooker T. Washington High School","TE","","NR","List"
"Ruvin LatyshevichVideo | Scouts Report","Sacramento, CAEncina High School","DT","","NR","List"
"Adam ClevengerVideo | Scouts Report","Warrior, ALCorner High School","OT","","NR","List"
"Robert LeeVideo | Scouts Report","Jacksonville, FLFleming High School","WR","","NR","List"
"Jake CasciolaVideo | Scouts Report","Babylon, NYBabylon High School","RB","","NR","List"
"Taylor InsallVideo | Scouts Report","Abilene, TXCooper High School","OG","","NR","Committed"
"Era McGowanVideo | Scouts Report","Dallas, TXI Am That I Am Academy","OG","","NR","List"
"Justin ViscomiVideo | Scouts Report","Phillipsburg, NJPhillipsburg High School","QB","","NR","List"
"Nathan JewVideo | Scouts Report","Jackson, MSJackson Academy","RB","","NR","List"
"Brenton DickersonVideo | Scouts Report","Erial, NJTimber Creek Regional High School","OT","","NR","List"
"Chris LambethVideo | Scouts Report","Daphne, ALDaphne High School","QB","","NR","Signed"
"Eric BishopVideo | Scouts Report","Austin, TXJames Bowie High School","RB","","NR","List"
"Lucas KennedyVideo | Scouts Report","Wausau, WINewman High School","OLB","","NR","List"
"Matthew HuntVideo | Scouts Report","Carson, CACarson High School","OG","","NR","List"
"Anthony MosleyVideo | Scouts Report","Ellenwood, GATucker High School","WR","","NR","Signed"
"Warren HollowayVideo | Scouts Report","Galena Park, TXGalena Park High School","WR","","NR","List"
"Brad BriggsVideo | Scouts Report","Manhattan, KSManhattan High School","WR","","NR","List"
"J'keem WatersVideo | Scouts Report","Canton, OHCanton South High School","RB","","NR","List"
"Dallin CloveVideo | Scouts Report","Enterprise, UTEnterprise High School","TE","","NR","List"
"Bo MoosVideo | Scouts Report","Eugene, ORSheldon High School","DT","","NR","Signed"
"Joseph HolbrookVideo | Scouts Report","Washington, DCFrank W. Ballou High School","FB","","NR","List"
"Chris SaechaoVideo | Scouts Report","Redding, CAShasta High School","OT","","NR","List"
"Marc WoodsVideo | Scouts Report","Houston, TXPhillis Wheatley High School","RB","","NR","List"
"Terry MixonVideo | Scouts Report","Compton, CAGrossmont College","S(JC)","","NR","Signed"
"Don LemieuxVideo | Scouts Report","Gardner, MAGardner High School","K","","NR","List"
"Nate WardenVideo | Scouts Report","East Moline, ILUnited Township High School","ILB","","NR","List"
"Jammond JohnsonVideo | Scouts Report","Augusta, GAButler High School","OLB","","NR","List"
"Nick SmithVideo | Scouts Report","Fortville, INMount Vernon High School","DT","","NR","List"
"Kyle GoldenVideo | Scouts Report","Augusta, GAEvans High School","S","","NR","List"
"T.J. BrightVideo | Scouts Report","Fort Myers, FLFort Myers High School","ILB","","NR","List"
"Ronnie FeasterVideo | Scouts Report","Houston, TXClear Lake High School","RB","","NR","List"
"Ryan HarrisonVideo | Scouts Report","Longmeadow, MALongmeadow High School","RB","","NR","List"
"Lamont SmithVideo | Scouts Report","Pittsburgh, PAPittsburgh Central Catholic H. S.","RB","","NR","List"
"Eric TannerVideo | Scouts Report","Mesa, AZ","DE(JC)","","NR","Signed"
"Ryan MunschVideo | Scouts Report","Chalmette, LAChalmette High School","TE","","NR","List"
"Brice FlowerVideo | Scouts Report","Englewood, FLLemon Bay High School","TE","","NR","List"
"Darston AdkinsVideo | Scouts Report","Georgetown, DESussex Central High School","RB","","NR","List"
"Horace SmithVideo | Scouts Report","Emporia, VAGreensville County High School","TE","","NR","List"
"Dan MathesonVideo | Scouts Report","Pleasant Hill, CACollege Park High School","DT","","NR","List"
"J. P. PapasoVideo | Scouts Report","Reston Area, VASouth Lakes High School","WR","","NR","List"
"Ben TemplinVideo | Scouts Report","Goddard, KSGoddard High School","DT","","NR","List"
"Mickey WagnerVideo | Scouts Report","Parma Heights, OHValley Forge High School","DT","","NR","List"
"Trey ShaftnerVideo | Scouts Report","Lexington, KYLafayette High School","ILB","","NR","List"
"Derek BlackwellVideo | Scouts Report","Greensboro, NCDudley High School","ATH","","NR","List"
"Isiah LinnellVideo | Scouts Report","Eureka, MTLincoln County High School","WR","","NR","List"
"Steve JoslynVideo | Scouts Report","Central Village, CTPlainfield High School","DT","","NR","List"
"Brian ChamblissVideo | Scouts Report","Santa Ana, CAFoothill High School","DT","","NR","List"
"Sean BerryVideo | Scouts Report","Irvington, NJIrvington High School","OT","","NR","Signed"
"Bryan VaughanVideo | Scouts Report","Chesapeake, VAHickory High School","RB","","NR","List"
"Patrick JohnsonVideo | Scouts Report","Nashville, TNMaplewood High School","RB","","NR","List"
"Michael ParrishVideo | Scouts Report","Monticello, FLJefferson County High School","DT","","NR","List"
"Peter GrohsVideo | Scouts Report","Bonanza, ORBonanza High School","RB","","NR","List"
"Pat CashmoreVideo | Scouts Report","Kansas City, MOSaint Pius X High School","RB","","NR","List"
"Udom UmohVideo | Scouts Report","Fort Valley, GAPeach County High School","WR","","NR","Signed"
"Darius NallVideo | Scouts Report","Douglas, GADouglas County High School","DE","","NR","Signed"
"Corey EavonVideo | Scouts Report","Mansfield, MAMansfield High School","TE","","NR","List"
"Matthew HowellVideo | Scouts Report","Williamston, NCWilliamston High School","QB","","NR","List"
"Antwan BookerVideo | Scouts Report","Auburndale, FLAuburndale Senior High School","DT(LQ)","","NR","Committed"
"Roscoe WallsVideo | Scouts Report","Sandersville, GAWashington County High School","RB","","NR","List"
"Harrison WalstonVideo | Scouts Report","Snow Hill, NCGreene Central High School","WR","","NR","List"
"Timothy MurrayVideo | Scouts Report","Yellville, ARYellville-Summit High School","QB","","NR","List"
"Kyle HusseyVideo | Scouts Report","Guilderland, NYGuilderland Central High School","OG","","NR","List"
"Kevin WhiteVideo | Scouts Report","North Charleston, SCFort Dorchester High School","S","","NR","List"
"David GardettVideo | Scouts Report","Brooklyn, NYBoys & Girls High School","OT","","NR","List"
"Clint MichaloveVideo | Scouts Report","Boiling Springs, SCBoiling Springs High School","DT","","NR","List"
"Richard ChaneyVideo | Scouts Report","Lecanto, FLLecanto High School","S","","NR","List"
"Phil HaigVideo | Scouts Report","Mendota Heights, MNHenry Sibley High School","QB","","NR","Signed"
"D. J. WillisVideo | Scouts Report","Rocky Mount, VAFranklin County High School","QB","","NR","List"
"Marcus MatthewsVideo | Scouts Report","Auburn, ALAuburn High School","RB","","NR","List"
"Michael FrameVideo | Scouts Report","Visalia, CAMount Whitney High School","WR","","NR","List"
"Treagan FullmerVideo | Scouts Report","Rexburg, IDMadison High School","WR","","NR","List"
"Curtis JohnsonVideo | Scouts Report","Greensburg, INSouth Decatur High School","RB","","NR","List"
"Timote HoumaVideo | Scouts Report","Salt Lake City, UTGranite High School","RB","","NR","List"
"Aubrey MayfieldVideo | Scouts Report","Waukegan, ILWaukegan High School","ILB","","NR","List"
"Cedric ThompsonVideo | Scouts Report","Kermit, TXKermit High School","TE","","NR","List"
"Robert PhillipsVideo | Scouts Report","Greenwood, MSAmanda Elzy High School","WR","","NR","List"
"Blake HenleyVideo | Scouts Report","Santa Ana, CAMater Dei High School","FB","","NR","List"
"Chris ZinnVideo | Scouts Report","Olive Branch, MSOlive Branch High School","DE","","NR","Signed"
"Chris AnzevinoVideo | Scouts Report","Warren, OHHarding High School","DT","","NR","Signed"
"Josh DouglasVideo | Scouts Report","Andalusia, ALPleasant Home High School","WR","","NR","List"
"Juwan WhiteVideo | Scouts Report","Richlands, NCRichlands High School","RB","","NR","List"
"Breeon CobbsVideo | Scouts Report","Vineland, NJVineland High School","FB","","NR","List"
"Ugonna AmarikwaVideo | Scouts Report","Missouri City, TXHightower High School","CB","","NR","Signed"
"Jasper WilliamsVideo | Scouts Report","Suwanee, GANorth Gwinnett High School","ILB","","NR","Committed"
"Trey WetherfordVideo | Scouts Report","Dawsonville, GADawson County High School","WR","","NR","List"
"Tyler HielsethVideo | Scouts Report","Tacoma, WALife Christian Academy","WR","","NR","List"
"Akeem BrownVideo | Scouts Report","Romeoville, ILRomeoville High School","DE","","NR","Signed"
"Sean NovosadVideo | Scouts Report","Needville, TXNeedville High School","TE","","NR","List"
"Jake HarmonVideo | Scouts Report","Dodge Center, MNTriton High School","RB","","NR","List"
"Marcus WilliamsonVideo | Scouts Report","Virginia Beach, VAFrank Cox High School","TE","","NR","List"
"Jarvis BernardVideo | Scouts Report","Houston, TXSterling High School","DT","","NR","List"
"Wesley PotterVideo | Scouts Report","Bellevue, WASnow Junior College","OG","","NR","Signed"
"James Michael jonesVideo | Scouts Report","Chicago, ILManley High School","CB","","NR","List"
"Valente GarzaVideo | Scouts Report","Wheaton, ILWheaton North High School","OLB","","NR","List"
"Calvin DixonVideo | Scouts Report","Cincinnati, OHColerain High School","OLB","","NR","List"
"Joe BranchVideo | Scouts Report","San Diego, CAMount Carmel High School","FB","","NR","List"
"Garrett SeagravesVideo | Scouts Report","Walton, INLewis Cass High School","RB","","NR","List"
"Matt MerlettiVideo | Scouts Report","Cleveland, OHSaint Ignatius High School","RB","","NR","Signed"
"Jimmy RocheVideo | Scouts Report","Ijamsville, MDUrbana High School","RB","","NR","List"
"Roosevelt FallsVideo | Scouts Report","Atlanta, TXAtlanta High School","FB","","NR","Signed"
"Jarrad McKayVideo | Scouts Report","Lakewood, COLakewood High School","RB","","NR","Signed"
"Brent BishopVideo | Scouts Report","Independence, KYSimon Kenton High School","RB","","NR","List"
"Andrew Lyons-bergVideo | Scouts Report","Washington, DCSidwell Friends School","TE","","NR","List"
"Brady DemellVideo | Scouts Report","Mentor, OHMentor High School","DE","","NR","List"
"Kevin RothVideo | Scouts Report","Las Vegas, NVSilverado High School","DT","","NR","List"
"Peter SuttonVideo | Scouts Report","Covington, KYCovington Catholic High School","TE","","NR","List"
"Joseph BanyardVideo | Scouts Report","Sweetwater, TXSweetwater High School","RB","","NR","Signed"
"Deries HodgeVideo | Scouts Report","Harrisburg, PACentral Dauphin High School","RB","","NR","Signed"
"Tim MoscatoVideo | Scouts Report","Naples, FLNaples High School","QB","","NR","Signed"
"Zachary EasterlyVideo | Scouts Report","Detroit, MICass Technical High School","OLB","","NR","List"
"Luis VasquezVideo | Scouts Report","Gales Ferry, CT","DE(JC)","","NR","Signed"
"Brandon BullockVideo | Scouts Report","Absecon, NJAbsegami High School","DT","","NR","Signed"
"Isaac MadisonVideo | Scouts Report","Dallas, TXCarter High School","CB","","NR","Signed"
"Pat SchillerVideo | Scouts Report","Geneva, ILGeneva High School","OLB","","NR","Signed"
"Cameron KoehneVideo | Scouts Report","Indianapolis, INCathedral High School","TE","","NR","List"
"Trey WaldenVideo | Scouts Report","Matawan, NJMatawan Regional High School","S","","NR","List"
"Earl FergusonVideo | Scouts Report","Richmond, VAHermitage High School","OG","","NR","List"
"Jefferey SearcyVideo | Scouts Report","Tifton, GATift County High School","OLB","","NR","List"
"Mencil CoatesVideo | Scouts Report","Moreno Valley, CAValley View High School","RB","","NR","List"
"Joey RiosVideo | Scouts Report","Lyford, TXLyford High School","QB","","NR","List"
"Sean HoartyVideo | Scouts Report","Geneva, NEFilmore Central High School","QB","","NR","List"
"Trevor BlanchardVideo | Scouts Report","Mamou, LAMamou High School","DT","","NR","List"
"Karon RobinsonVideo | Scouts Report","Camden, NJWoodrow Wilson High","WR","","NR","List"
"Tony AllenVideo | Scouts Report","Longville, LASouth Beauregard High School","WR","","NR","List"
"Nolan HankinsVideo | Scouts Report","Springdale, ARShiloh Christian School","OT","","NR","Committed"
"Daniel SchneiderVideo | Scouts Report","Hoisington, KSHoisington High School","OT","","NR","List"
"Alesana AlesanaVideo | Scouts Report","San Francisco, CA","OT(JC)","","NR","Signed"
"Larry JonesVideo | Scouts Report","Courtland, VASouthampton High School","ATH","","NR","List"
"Brian GuptonVideo | Scouts Report","Nashville, TNPearl-Cohn High School","WR","","NR","Signed"
"Kendall BerryVideo | Scouts Report","Haines City, FLHaines City High School","QB","","NR","Signed"
"Stephan PettyVideo | Scouts Report","Sulphur Springs, TXSulphur Springs High","RB","","NR","List"
"Guss HoffVideo | Scouts Report","Cotulla, TXCotulla High School","QB","","NR","List"
"Brandon BrooksVideo | Scouts Report","Milwaukee, WIRiverside University High School","OG","","NR","Signed"
"Cameron LongVideo | Scouts Report","Melbourne, FLBayside High School","QB","","NR","List"
"Matt HawkinsVideo | Scouts Report","Evansville, INEvansville North High School","OLB","","NR","List"
"Rasheem WardVideo | Scouts Report","Cumberland, VACumberland High School","OG","","NR","List"
"Will PopeVideo | Scouts Report","Harlan, KYHarlan High School","WR","","NR","List"
"Devon BrownVideo | Scouts Report","Ashburn, VAStone Bridge High School","RB","","NR","Signed"
"Logan BealVideo | Scouts Report","Eugene, ORSouth Eugene High School","WR","","NR","List"
"Tim BakerVideo | Scouts Report","Muskegon, MICatholic Central High School","RB","","NR","List"
"Anthony MiddletonVideo | Scouts Report","Coconut Creek, FLMonarch High School","TE","","NR","Signed"
"Brian JohnsonVideo | Scouts Report","Garland, TXGarland High School","CB","","NR","List"
"Mark DicksonVideo | Scouts Report","Joseph City, AZJoseph City High School","OC","","NR","List"
"Robert KaukereitVideo | Scouts Report","Apex, NCApex High School","FB","","NR","List"
"Nate TiceVideo | Scouts Report","Edina, MNEdina High School","QB","","NR","Signed"
"John TyndallVideo | Scouts Report","Pacific Grove, CAPacific Grove High School","OLB","","NR","Signed"
"Ian ShattucVideo | Scouts Report","Beltsville, MDHigh Point High School","OG","","NR","List"
"Zack MauneyVideo | Scouts Report","Santo, TXSanto High School","OT","","NR","List"
"Kasey ClarkVideo | Scouts Report","Russell, KYRussell High School","RB","","NR","List"
"Cornelius RedmanVideo | Scouts Report","Memphis, TNMitchell High School","OT","","NR","List"
"John WilliamsVideo | Scouts Report","Independence, LAIndependence High School","DT","","NR","List"
"Aaron WestVideo | Scouts Report","Toms River, NJToms River North High School","S","","NR","List"
"James CarterVideo | Scouts Report","Harper Woods, MITrinity Catholic High School","OLB","","NR","List"
"B. J. ThompsonVideo | Scouts Report","Bay Minette, ALBaldwin County High School","QB","","NR","List"
"Kyle FriedreichVideo | Scouts Report","Sacramento, CARio Americano High School","FB","","NR","List"
"Cedric ReevesVideo | Scouts Report","Granada Hills, CAJohn F. Kennedy High School","DT","","NR","List"
"Bobby BozzoVideo | Scouts Report","Waldwick, NJWaldwick High School","OG","","NR","List"
"Patrick LunneyVideo | Scouts Report","Mount Shasta, CAMount Shasta High School","RB","","NR","List"
"Drew ButlerVideo | Scouts Report","Suwanee, GAPeachtree Ridge High School","K","","NR","Signed"
"Shane StromVideo | Scouts Report","Ojai, CAVillanova Prep School","TE","","NR","List"
"Steve SuttonVideo | Scouts Report","Leesburg, GALee County High School","DT","","NR","List"
"Tommy St. louisVideo | Scouts Report","Neosho, MONeosho High School","RB","","NR","List"
"D. J. HarperVideo | Scouts Report","Houston, TXCypress Creek High School","CB","","NR","Signed"
"Shane PotterVideo | Scouts Report","Clearwater, MNBecker High School","WR","","NR","Signed"
"Mike TodiscoVideo | Scouts Report","Montville, NJMontville High School","QB","","NR","List"
"Brent HotardVideo | Scouts Report","Round Rock, TXRound Rock High School","QB","","NR","Signed"
"Jacob SizemoreVideo | Scouts Report","Russell, KYRussell High School","S","","NR","List"
"Chris UnderwoodVideo | Scouts Report","Birmingham, ALVestavia Hills High School","TE","","NR","Signed"
"Jerrod BlackVideo | Scouts Report","Houston, TXCypress Falls High School","DT","","NR","Signed"
"Jacolby ReedVideo | Scouts Report","Houston, TXJersey Village High","CB","","NR","Signed"
"Collin CaldwellVideo | Scouts Report","San Antonio, TXRonald Reagan High School","TE","","NR","List"
"C.C. CarpenterVideo | Scouts Report","West Monroe, LAWest Monroe High School","ILB","","NR","Signed"
"James DrapeauVideo | Scouts Report","Stephan, SDCrow Creek Tribal High School","OT","","NR","List"
"Matt SebeyVideo | Scouts Report","Stanton, KYPowell County High School","TE","","NR","List"
"Brett OrrVideo | Scouts Report","Deerfield Beach, FL","S(POST)","","NR","List"
"Lakeith HensonVideo | Scouts Report","Edgewood, TXEdgewood High School","S","","NR","List"
